Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-20 00:00:00+00:00,14135.0,14135.0,13885.400390625,14083.0,0,0.0,0.0
2019-11-21 00:00:00+00:00,14143.0,14143.0,14034.177734375,14035.2783203125,0,0.0,0.0
2019-11-22 00:00:00+00:00,14115.0,14130.7998046875,14070.0,14070.0,0,0.0,0.0
2019-11-25 00:00:00+00:00,14083.01171875,14127.7998046875,14072.2998046875,14083.01171875,0,0.0,0.0
2019-11-26 00:00:00+00:00,14126.0,14126.0,14056.7998046875,14063.748046875,0,0.0,0.0
2019-11-27 00:00:00+00:00,14130.0,14130.0,14078.0,14078.0,0,0.0,0.0
2019-11-28 00:00:00+00:00,14131.5,14133.5,14081.0,14087.1298828125,0,0.0,0.0
2019-11-29 00:00:00+00:00,13870.048828125,14158.5,13868.16015625,13868.66015625,0,0.0,0.0
2019-12-02 00:00:00+00:00,13867.24609375,14136.7998046875,13867.005859375,13868.345703125,0,0.0,0.0
2019-12-03 00:00:00+00:00,14161.7998046875,14170.2998046875,14098.5,14123.2763671875,0,0.0,0.0
2019-12-04 00:00:00+00:00,14154.0,14154.0,14086.0,14098.0,0,0.0,0.0
2019-12-05 00:00:00+00:00,14130.0,14130.0,13994.748046875,13994.884765625,0,0.0,0.0
2019-12-06 00:00:00+00:00,14056.0,14058.0,13965.9990234375,14058.0,0,0.0,0.0
2019-12-09 00:00:00+00:00,14021.6201171875,14031.0,13982.0,14022.3798828125,0,0.0,0.0
2019-12-10 00:00:00+00:00,14025.5,14033.5,13987.0,14004.6005859375,0,0.0,0.0
2019-12-11 00:00:00+00:00,14020.0,14060.599609375,13986.0,14021.0,0,0.0,0.0
2019-12-12 00:00:00+00:00,14050.0,14051.7001953125,13938.900390625,13976.61328125,0,0.0,0.0
2019-12-13 00:00:00+00:00,14000.0,14033.0,13928.4296875,13933.3564453125,0,0.0,0.0
2019-12-16 00:00:00+00:00,13962.6611328125,14044.0,13959.009765625,13968.525390625,0,0.0,0.0
2019-12-17 00:00:00+00:00,14023.0,14023.0,13975.7998046875,14022.5,0,0.0,0.0
2019-12-18 00:00:00+00:00,14026.5,14026.5,13957.599609375,14024.0,0,0.0,0.0
2019-12-19 00:00:00+00:00,14010.0,14014.900390625,13947.326171875,13966.919921875,0,0.0,0.0
2019-12-20 00:00:00+00:00,13997.0,14019.2998046875,13964.0,13978.15625,0,0.0,0.0
2019-12-23 00:00:00+00:00,13957.958984375,13992.2998046875,13957.958984375,13957.5810546875,0,0.0,0.0
2019-12-24 00:00:00+00:00,13990.0,13992.099609375,13953.6513671875,13955.626953125,0,0.0,0.0
2019-12-25 00:00:00+00:00,13990.0,13990.0,13719.0078125,13961.0,0,0.0,0.0
2019-12-26 00:00:00+00:00,13990.0,14042.470703125,13732.765625,13991.0,0,0.0,0.0
2019-12-27 00:00:00+00:00,13978.0,13990.5,13939.0,13977.5,0,0.0,0.0
2019-12-30 00:00:00+00:00,13944.2744140625,13950.2001953125,13881.0,13953.841796875,0,0.0,0.0
2019-12-31 00:00:00+00:00,13923.0,13935.0,13831.0,13919.0,0,0.0,0.0
2020-01-01 00:00:00+00:00,13862.0,13876.0,13681.833984375,13690.3720703125,0,0.0,0.0
2020-01-02 00:00:00+00:00,13847.0,13906.0,13688.203125,13689.2314453125,0,0.0,0.0
2020-01-03 00:00:00+00:00,13881.2998046875,13966.0,13775.5,13884.7861328125,0,0.0,0.0
2020-01-06 00:00:00+00:00,13931.1328125,13973.2998046875,13916.0,13934.31640625,0,0.0,0.0
2020-01-07 00:00:00+00:00,13929.0,13939.0,13875.5,13926.5,0,0.0,0.0
2020-01-08 00:00:00+00:00,13933.0,13956.2998046875,13859.5,13867.236328125,0,0.0,0.0
2020-01-09 00:00:00+00:00,13875.0,13900.9638671875,13833.0,13886.939453125,0,0.0,0.0
2020-01-10 00:00:00+00:00,13870.5,13870.5,13716.0,13827.560546875,0,0.0,0.0
2020-01-13 00:00:00+00:00,13526.6318359375,13756.0,13523.8193359375,13522.4345703125,0,0.0,0.0
2020-01-14 00:00:00+00:00,13666.08203125,13718.0,13635.0,13665.3046875,0,0.0,0.0
2020-01-15 00:00:00+00:00,13694.0,13727.2001953125,13637.0,13668.0400390625,0,0.0,0.0
2020-01-16 00:00:00+00:00,13723.5,13723.5,13615.5,13665.0966796875,0,0.0,0.0
2020-01-17 00:00:00+00:00,13669.7998046875,13688.0,13616.91796875,13623.0,0,0.0,0.0
2020-01-20 00:00:00+00:00,13452.9248046875,13657.900390625,13447.69140625,13456.98828125,0,0.0,0.0
2020-01-21 00:00:00+00:00,13648.0,13690.5,13614.0,13615.0,0,0.0,0.0
2020-01-22 00:00:00+00:00,13714.5,13714.5,13555.0,13651.0,0,0.0,0.0
2020-01-23 00:00:00+00:00,13678.0,13678.0,13603.0,13626.38671875,0,0.0,0.0
2020-01-24 00:00:00+00:00,13692.0,13692.0,13556.0,13609.1884765625,0,0.0,0.0
2020-01-27 00:00:00+00:00,13711.2041015625,13711.8466796875,13566.0,13711.9736328125,0,0.0,0.0
2020-01-28 00:00:00+00:00,13719.0,13719.0,13215.0400390625,13213.240234375,0,0.0,0.0
2020-01-29 00:00:00+00:00,13641.5,13658.7998046875,13604.0771484375,13634.0,0,0.0,0.0
2020-01-30 00:00:00+00:00,13650.0,13701.900390625,13611.5146484375,13614.0146484375,0,0.0,0.0
2020-01-31 00:00:00+00:00,13712.0,13783.599609375,13593.8984375,13643.1806640625,0,0.0,0.0
2020-02-03 00:00:00+00:00,13638.9052734375,13810.5,13638.9052734375,13633.126953125,0,0.0,0.0
2020-02-04 00:00:00+00:00,13732.2001953125,13771.2998046875,13681.5,13735.5,0,0.0,0.0
2020-02-05 00:00:00+00:00,13715.2998046875,13731.7998046875,13628.599609375,13702.4072265625,0,0.0,0.0
2020-02-06 00:00:00+00:00,13680.0,13680.0,13593.0,13668.267578125,0,0.0,0.0
2020-02-07 00:00:00+00:00,13699.7998046875,13762.599609375,13434.669921875,13698.0,0,0.0,0.0
2020-02-10 00:00:00+00:00,13670.771484375,13757.2998046875,13667.3642578125,13675.853515625,0,0.0,0.0
2020-02-11 00:00:00+00:00,13745.0,13745.0,13648.0,13691.58984375,0,0.0,0.0
2020-02-12 00:00:00+00:00,13684.0,13684.599609375,13641.2998046875,13657.5537109375,0,0.0,0.0
2020-02-13 00:00:00+00:00,13708.7998046875,13718.400390625,13494.7958984375,13500.7373046875,0,0.0,0.0
2020-02-14 00:00:00+00:00,13745.5,13745.5,13668.0,13695.400390625,0,0.0,0.0
2020-02-17 00:00:00+00:00,13667.939453125,13695.900390625,13646.0,13681.2900390625,0,0.0,0.0
2020-02-18 00:00:00+00:00,13726.0,13726.0,13649.21484375,13649.2412109375,0,0.0,0.0
2020-02-19 00:00:00+00:00,13769.7998046875,13769.7998046875,13645.3505859375,13768.0,0,0.0,0.0
2020-02-20 00:00:00+00:00,13763.7998046875,13845.099609375,13655.7890625,13762.0,0,0.0,0.0
2020-02-21 00:00:00+00:00,13899.2998046875,13899.2998046875,13701.666015625,13703.482421875,0,0.0,0.0
2020-02-24 00:00:00+00:00,13783.5576171875,13968.900390625,13757.0,13771.486328125,0,0.0,0.0
2020-02-25 00:00:00+00:00,14050.0,14051.0,13851.2001953125,13879.9296875,0,0.0,0.0
2020-02-26 00:00:00+00:00,14056.0,14108.5,13856.7529296875,14056.5,0,0.0,0.0
2020-02-27 00:00:00+00:00,13929.0,14176.900390625,13901.0,13931.0,0,0.0,0.0
2020-02-28 00:00:00+00:00,14316.2998046875,14422.0,14009.62890625,14316.0,0,0.0,0.0
2020-03-02 00:00:00+00:00,13941.341796875,14731.0,13929.294921875,13971.9619140625,0,0.0,0.0
2020-03-03 00:00:00+00:00,14220.0,14277.0,14056.900390625,14220.0,0,0.0,0.0
2020-03-04 00:00:00+00:00,14275.0,14275.0,14057.5,14199.5,0,0.0,0.0
2020-03-05 00:00:00+00:00,14255.0,14292.5,14111.0,14256.0,0,0.0,0.0
2020-03-06 00:00:00+00:00,14462.0,14463.7998046875,14187.0,14309.599609375,0,0.0,0.0
2020-03-09 00:00:00+00:00,14124.7646484375,14796.0,14124.7646484375,14251.5390625,0,0.0,0.0
2020-03-10 00:00:00+00:00,14702.0,14702.0,13877.818359375,14094.818359375,0,0.0,0.0
2020-03-11 00:00:00+00:00,14291.5,14481.0,14273.099609375,14272.900390625,0,0.0,0.0
2020-03-12 00:00:00+00:00,14524.0,14709.5,14244.03125,14526.0,0,0.0,0.0
2020-03-13 00:00:00+00:00,14850.0,14984.0,14060.0,14850.0,0,0.0,0.0
2020-03-16 00:00:00+00:00,14624.8505859375,15131.5,14610.8330078125,14635.0224609375,0,0.0,0.0
2020-03-17 00:00:00+00:00,14923.9638671875,15280.5,14923.9638671875,15192.0,0,0.0,0.0
2020-03-18 00:00:00+00:00,15199.0,15523.0,14889.900390625,14955.7880859375,0,0.0,0.0
2020-03-19 00:00:00+00:00,15472.5,16180.0,15437.5,15474.5,0,0.0,0.0
2020-03-20 00:00:00+00:00,15913.0,16327.5,15785.5,15908.0,0,0.0,0.0
2020-03-23 00:00:00+00:00,16625.0,16639.5,16045.0,15766.2470703125,0,0.0,0.0
2020-03-24 00:00:00+00:00,16915.0,16915.0,16149.0,16504.80078125,0,0.0,0.0
2020-03-25 00:00:00+00:00,16220.0,16493.0,15701.0,16216.5,0,0.0,0.0
2020-03-26 00:00:00+00:00,16201.0,16449.21875,15959.5,16447.720703125,0,0.0,0.0
2020-03-27 00:00:00+00:00,16208.7373046875,16355.0,14944.5,16218.63671875,0,0.0,0.0
2020-03-30 00:00:00+01:00,15739.6123046875,16439.5,15739.6123046875,16005.3349609375,0,0.0,0.0
2020-03-31 00:00:00+01:00,16408.0,16474.5,16034.5,16346.9619140625,0,0.0,0.0
2020-04-01 00:00:00+01:00,16395.5,17178.0,16273.0,16277.943359375,0,0.0,0.0
2020-04-02 00:00:00+01:00,17144.0,17144.0,16399.5,16412.80859375,0,0.0,0.0
2020-04-03 00:00:00+01:00,16820.0,16849.0,16440.923828125,16441.263671875,0,0.0,0.0
2020-04-06 00:00:00+01:00,16373.5712890625,16785.0,16352.0087890625,16418.0,0,0.0,0.0
2020-04-07 00:00:00+01:00,16633.5,16633.5,15969.5,16364.6484375,0,0.0,0.0
2020-04-08 00:00:00+01:00,16225.0,16349.5,16054.5,16225.0,0,0.0,0.0
2020-04-09 00:00:00+01:00,16241.0,16241.0,15710.2998046875,16159.376953125,0,0.0,0.0
2020-04-10 00:00:00+01:00,15835.0,15835.0,15587.2001953125,15811.9677734375,0,0.0,0.0
2020-04-13 00:00:00+01:00,15801.0,15854.0,15610.5,15800.0,0,0.0,0.0
2020-04-14 00:00:00+01:00,15766.0,15778.0,15351.5,15751.0,0,0.0,0.0
2020-04-15 00:00:00+01:00,15747.5,15793.0,15568.0,15578.3466796875,0,0.0,0.0
2020-04-16 00:00:00+01:00,15881.0,15881.0,15319.5,15887.5,0,0.0,0.0
2020-04-17 00:00:00+01:00,15821.0,15821.0,15383.2001953125,15568.3388671875,0,0.0,0.0
2020-04-20 00:00:00+01:00,15172.58984375,15662.0,15172.310546875,15423.0,0,0.0,0.0
2020-04-21 00:00:00+01:00,15712.0,15712.0,15375.48046875,15377.080078125,0,0.0,0.0
2020-04-22 00:00:00+01:00,15875.5,15875.5,15388.1572265625,15394.6787109375,0,0.0,0.0
2020-04-23 00:00:00+01:00,15770.5,15770.5,15416.7470703125,15408.6220703125,0,0.0,0.0
2020-04-24 00:00:00+01:00,15660.5,15784.5,15398.6767578125,15665.0,0,0.0,0.0
2020-04-27 00:00:00+01:00,15348.259765625,15584.0,15348.259765625,15348.744140625,0,0.0,0.0
2020-04-28 00:00:00+01:00,15637.0,15637.0,15299.08984375,15312.3857421875,0,0.0,0.0
2020-04-29 00:00:00+01:00,15497.7998046875,15497.7998046875,15180.2998046875,15364.5947265625,0,0.0,0.0
2020-04-30 00:00:00+01:00,15237.7998046875,15241.642578125,14399.0,15234.63671875,0,0.0,0.0
2020-05-01 00:00:00+01:00,15252.7998046875,15446.0,14535.05078125,15249.0,0,0.0,0.0
2020-05-04 00:00:00+01:00,14841.541015625,15236.0,14841.541015625,14671.0,0,0.0,0.0
2020-05-05 00:00:00+01:00,15043.0,15293.0,14989.900390625,15044.0,0,0.0,0.0
2020-05-06 00:00:00+01:00,15332.7998046875,15332.7998046875,15026.5,15335.0,0,0.0,0.0
2020-05-07 00:00:00+01:00,15430.0,15430.0,14993.8427734375,14998.33203125,0,0.0,0.0
2020-05-08 00:00:00+01:00,15227.0,15227.0,14880.5,15227.0,0,0.0,0.0
2020-05-11 00:00:00+01:00,14899.7607421875,14980.0,14868.5,14721.3984375,0,0.0,0.0
2020-05-12 00:00:00+01:00,15057.5,15057.5,14773.0,14848.7001953125,0,0.0,0.0
2020-05-13 00:00:00+01:00,14997.7998046875,14997.7998046875,14777.0,14994.0,0,0.0,0.0
2020-05-14 00:00:00+01:00,14962.0,14973.0,14824.2001953125,14846.873046875,0,0.0,0.0
2020-05-15 00:00:00+01:00,15027.0,15027.0,14814.4423828125,14810.1201171875,0,0.0,0.0
2020-05-18 00:00:00+01:00,14853.0,14912.5,14799.2998046875,14853.0,0,0.0,0.0
2020-05-19 00:00:00+01:00,14885.5,14885.5,14749.2998046875,14878.0,0,0.0,0.0
2020-05-20 00:00:00+01:00,14855.5,14855.5,14682.0,14748.447265625,0,0.0,0.0
2020-05-21 00:00:00+01:00,14773.5,14773.5,14671.5,14771.0,0,0.0,0.0
2020-05-22 00:00:00+01:00,14828.5,14924.0,14684.970703125,14826.0,0,0.0,0.0
2020-05-25 00:00:00+01:00,14654.9541015625,14875.0,14502.7119140625,14703.0,0,0.0,0.0
2020-05-26 00:00:00+01:00,15008.5,15008.5,14496.7001953125,14501.7578125,0,0.0,0.0
2020-05-27 00:00:00+01:00,14842.5,14842.5,14680.0,14850.0,0,0.0,0.0
2020-05-28 00:00:00+01:00,14786.2998046875,14815.2998046875,14633.3505859375,14888.5,0,0.0,0.0
2020-05-29 00:00:00+01:00,14817.5,14882.2412109375,14507.0,14825.0,0,0.0,0.0
2020-06-01 00:00:00+01:00,14540.712890625,14603.0,14435.5,14603.0,0,0.0,0.0
2020-06-02 00:00:00+01:00,14570.0,14603.0,14334.0,14573.5,0,0.0,0.0
2020-06-03 00:00:00+01:00,14375.099609375,14375.099609375,14082.0,14343.8232421875,0,0.0,0.0
2020-06-04 00:00:00+01:00,14130.0,14194.2998046875,14043.388671875,14130.0,0,0.0,0.0
2020-06-05 00:00:00+01:00,14170.0,14170.0,13888.0,14085.447265625,0,0.0,0.0
2020-06-08 00:00:00+01:00,13810.2548828125,14034.0,13804.8330078125,13863.0,0,0.0,0.0
2020-06-09 00:00:00+01:00,14071.0,14123.7998046875,13835.662109375,14070.7998046875,0,0.0,0.0
2020-06-10 00:00:00+01:00,14249.2001953125,14249.2001953125,13852.904296875,13852.103515625,0,0.0,0.0
2020-06-11 00:00:00+01:00,14220.0,14249.5,13944.5732421875,13947.443359375,0,0.0,0.0
2020-06-12 00:00:00+01:00,14475.0,14475.0,13947.619140625,14475.0,0,0.0,0.0
2020-06-15 00:00:00+01:00,14045.767578125,14312.7001953125,13976.2763671875,14118.0,0,0.0,0.0
2020-06-16 00:00:00+01:00,13987.9189453125,14235.7001953125,13983.3310546875,13988.119140625,0,0.0,0.0
2020-06-17 00:00:00+01:00,14021.677734375,14243.400390625,14013.880859375,14275.0,0,0.0,0.0
2020-06-18 00:00:00+01:00,14086.98046875,14243.099609375,14047.580078125,14102.7353515625,0,0.0,0.0
2020-06-19 00:00:00+01:00,14001.0263671875,14250.2998046875,14000.814453125,13997.6923828125,0,0.0,0.0
2020-06-22 00:00:00+01:00,14055.63671875,14301.5,14045.9111328125,14093.0,0,0.0,0.0
2020-06-23 00:00:00+01:00,14079.1611328125,14267.900390625,14020.599609375,14080.134765625,0,0.0,0.0
2020-06-24 00:00:00+01:00,14250.7001953125,14250.7001953125,14080.0,14113.177734375,0,0.0,0.0
2020-06-25 00:00:00+01:00,14190.099609375,14288.099609375,14102.7001953125,14289.2998046875,0,0.0,0.0
2020-06-26 00:00:00+01:00,14098.1982421875,14364.599609375,14098.1982421875,14376.2001953125,0,0.0,0.0
2020-06-29 00:00:00+01:00,14137.455078125,14397.099609375,14132.84375,14213.0,0,0.0,0.0
2020-06-30 00:00:00+01:00,14149.693359375,14593.5,14149.693359375,14470.2001953125,0,0.0,0.0
2020-07-01 00:00:00+01:00,14604.2001953125,14604.2001953125,14148.2001953125,14194.05078125,0,0.0,0.0
2020-07-02 00:00:00+01:00,14591.400390625,14591.400390625,14187.900390625,14187.8583984375,0,0.0,0.0
2020-07-03 00:00:00+01:00,14626.400390625,14626.400390625,14298.2509765625,14298.779296875,0,0.0,0.0
2020-07-06 00:00:00+01:00,14288.572265625,14526.2998046875,14266.791015625,14503.0,0,0.0,0.0
2020-07-07 00:00:00+01:00,14206.9736328125,14483.0,14182.484375,14206.5087890625,0,0.0,0.0
2020-07-08 00:00:00+01:00,14483.5,14483.5,14234.603515625,14483.5,0,0.0,0.0
2020-07-09 00:00:00+01:00,14498.7001953125,14523.0,14341.732421875,14349.5654296875,0,0.0,0.0
2020-07-10 00:00:00+01:00,14545.7001953125,14545.7001953125,14314.5029296875,14545.7001953125,0,0.0,0.0
2020-07-13 00:00:00+01:00,14208.8056640625,14493.0,14205.001953125,14428.0,0,0.0,0.0
2020-07-14 00:00:00+01:00,14584.7001953125,14614.2001953125,14348.0,14584.0,0,0.0,0.0
2020-07-15 00:00:00+01:00,14364.6171875,14605.7998046875,14345.412109375,14715.400390625,0,0.0,0.0
2020-07-16 00:00:00+01:00,14588.1474609375,14674.5,14560.0,14561.171875,0,0.0,0.0
2020-07-17 00:00:00+01:00,14830.0,14830.0,14546.412109375,14552.2099609375,0,0.0,0.0
2020-07-20 00:00:00+01:00,14610.9140625,14884.7001953125,14610.9140625,14688.0,0,0.0,0.0
2020-07-21 00:00:00+01:00,14950.0,14950.0,14680.2001953125,14949.2998046875,0,0.0,0.0
2020-07-22 00:00:00+01:00,14754.2001953125,14754.2001953125,14553.599609375,14626.8623046875,0,0.0,0.0
2020-07-23 00:00:00+01:00,14704.2001953125,14704.2001953125,14538.0,14630.0,0,0.0,0.0
2020-07-24 00:00:00+01:00,14700.0,14700.0,14549.0,14578.904296875,0,0.0,0.0
2020-07-27 00:00:00+01:00,14527.73046875,14629.599609375,14461.42578125,14603.0,0,0.0,0.0
2020-07-28 00:00:00+01:00,14465.705078125,14605.599609375,14459.078125,14614.5,0,0.0,0.0
2020-07-29 00:00:00+01:00,14480.234375,14663.900390625,14473.2861328125,14633.5,0,0.0,0.0
2020-07-30 00:00:00+01:00,14457.80859375,14733.7001953125,14457.80859375,14458.3447265625,0,0.0,0.0
2020-07-31 00:00:00+01:00,14485.6689453125,14737.099609375,14470.927734375,14486.6689453125,0,0.0,0.0
2020-08-03 00:00:00+01:00,14591.4765625,14727.400390625,14584.5771484375,14593.0,0,0.0,0.0
2020-08-04 00:00:00+01:00,14540.669921875,14776.5,14539.759765625,14540.9208984375,0,0.0,0.0
2020-08-05 00:00:00+01:00,14720.0,14720.0,14465.591796875,14720.0,0,0.0,0.0
2020-08-06 00:00:00+01:00,14574.2001953125,14626.0,14296.4951171875,14307.642578125,0,0.0,0.0
2020-08-07 00:00:00+01:00,14639.400390625,14731.099609375,14566.2197265625,14568.45703125,0,0.0,0.0
2020-08-10 00:00:00+01:00,14481.1171875,14761.599609375,14467.62109375,14618.0,0,0.0,0.0
2020-08-11 00:00:00+01:00,14593.58984375,14768.599609375,14593.58984375,14823.7998046875,0,0.0,0.0
2020-08-12 00:00:00+01:00,14617.96484375,14833.5,14613.5830078125,14858.5,0,0.0,0.0
2020-08-13 00:00:00+01:00,14953.599609375,14953.599609375,14670.94921875,14670.8095703125,0,0.0,0.0
2020-08-14 00:00:00+01:00,14948.5,14954.599609375,14674.15625,14673.4970703125,0,0.0,0.0
2020-08-17 00:00:00+01:00,14550.79296875,14917.0,14549.79296875,14788.0,0,0.0,0.0
2020-08-18 00:00:00+01:00,14971.099609375,14971.099609375,14701.638671875,14969.400390625,0,0.0,0.0
2020-08-19 00:00:00+01:00,14596.9716796875,14838.0,14592.697265625,14598.072265625,0,0.0,0.0
2020-08-20 00:00:00+01:00,14693.6015625,14789.2998046875,14681.5,14694.197265625,0,0.0,0.0
2020-08-21 00:00:00+01:00,14541.8115234375,14793.400390625,14533.8671875,14543.412109375,0,0.0,0.0
2020-08-24 00:00:00+01:00,14576.541015625,14800.2998046875,14576.541015625,14764.0,0,0.0,0.0
2020-08-25 00:00:00+01:00,14523.580078125,14664.0,14518.140625,14629.400390625,0,0.0,0.0
2020-08-26 00:00:00+01:00,14607.7001953125,14686.0,14435.1943359375,14607.7001953125,0,0.0,0.0
2020-08-27 00:00:00+01:00,14643.599609375,14729.099609375,14446.4130859375,14447.3828125,0,0.0,0.0
2020-08-28 00:00:00+01:00,14735.599609375,14735.599609375,14446.3994140625,14446.00390625,0,0.0,0.0
2020-08-31 00:00:00+01:00,14419.380859375,14626.7998046875,14412.6337890625,14618.0,0,0.0,0.0
2020-09-01 00:00:00+01:00,14599.7001953125,14723.7001953125,14337.1328125,14599.7001953125,0,0.0,0.0
2020-09-02 00:00:00+01:00,14453.9521484375,14884.0,14453.9521484375,14818.599609375,0,0.0,0.0
2020-09-03 00:00:00+01:00,14895.0,14895.0,14569.271484375,14565.1474609375,0,0.0,0.0
2020-09-04 00:00:00+01:00,14854.5,14854.5,14536.59375,14545.9873046875,0,0.0,0.0
2020-09-07 00:00:00+01:00,14752.2275390625,14791.2998046875,14706.0,14741.0,0,0.0,0.0
2020-09-08 00:00:00+01:00,14795.0,14878.0,14543.255859375,14795.0,0,0.0,0.0
2020-09-09 00:00:00+01:00,14915.2001953125,14915.2001953125,14760.0,14915.2001953125,0,0.0,0.0
2020-09-10 00:00:00+01:00,14869.7001953125,14994.7001953125,14761.6591796875,14874.2001953125,0,0.0,0.0
2020-09-11 00:00:00+01:00,15040.2001953125,15045.2998046875,14870.970703125,14857.470703125,0,0.0,0.0
2020-09-14 00:00:00+01:00,14860.9931640625,15035.0,14858.60546875,14883.0,0,0.0,0.0
2020-09-15 00:00:00+01:00,14979.0,15010.4892578125,14799.599609375,14983.5,0,0.0,0.0
2020-09-16 00:00:00+01:00,14865.099609375,14881.1943359375,14783.0,14869.599609375,0,0.0,0.0
2020-09-17 00:00:00+01:00,14850.5,14887.0,14722.599609375,14812.5869140625,0,0.0,0.0
2020-09-18 00:00:00+01:00,14795.5,14816.30859375,14679.599609375,14788.0,0,0.0,0.0
2020-09-21 00:00:00+01:00,14715.4150390625,14829.5,14573.099609375,14728.0,0,0.0,0.0
2020-09-22 00:00:00+01:00,14834.7001953125,14859.0,14694.8076171875,14839.2001953125,0,0.0,0.0
2020-09-23 00:00:00+01:00,14829.7001953125,14899.900390625,14740.5859375,14742.5859375,0,0.0,0.0
2020-09-24 00:00:00+01:00,14955.5,15041.5,14660.599609375,14803.9853515625,0,0.0,0.0
2020-09-25 00:00:00+01:00,15019.7998046875,15019.7998046875,14841.4306640625,14839.578125,0,0.0,0.0
2020-09-28 00:00:00+01:00,14832.0244140625,14980.599609375,14816.2998046875,14863.0,0,0.0,0.0
2020-09-29 00:00:00+01:00,14889.099609375,14989.0,14848.900390625,14893.599609375,0,0.0,0.0
2020-09-30 00:00:00+01:00,14905.5,14972.7998046875,14809.7001953125,14910.0,0,0.0,0.0
2020-10-01 00:00:00+01:00,14857.0,14897.900390625,14709.5,14879.0,0,0.0,0.0
2020-10-02 00:00:00+01:00,14870.5,14933.5,14816.9912109375,14817.55859375,0,0.0,0.0
2020-10-05 00:00:00+01:00,14829.85546875,14853.0,14672.400390625,14853.0,0,0.0,0.0
2020-10-06 00:00:00+01:00,14705.0,14773.5,14675.5,14780.1826171875,0,0.0,0.0
2020-10-07 00:00:00+01:00,14780.5,14846.4921875,14709.0,14773.0,0,0.0,0.0
2020-10-08 00:00:00+01:00,14727.5,14764.0,14692.5,14715.5,0,0.0,0.0
2020-10-09 00:00:00+01:00,14759.2001953125,14759.2001953125,14619.900390625,14676.99609375,0,0.0,0.0
2020-10-12 00:00:00+01:00,14683.48046875,14751.5,14681.6416015625,14693.0,0,0.0,0.0
2020-10-13 00:00:00+01:00,14775.0,14787.7998046875,14484.2529296875,14484.9921875,0,0.0,0.0
2020-10-14 00:00:00+01:00,14790.0,14790.0,14664.677734375,14793.0,0,0.0,0.0
2020-10-15 00:00:00+01:00,14758.2001953125,14800.2001953125,14671.5400390625,14681.462890625,0,0.0,0.0
2020-10-16 00:00:00+01:00,14779.2001953125,14779.2001953125,14652.599609375,14652.5,0,0.0,0.0
2020-10-19 00:00:00+01:00,14693.0,14770.0,14663.5947265625,14693.0,0,0.0,0.0
2020-10-20 00:00:00+01:00,14705.0,14730.0,14640.5,14708.0,0,0.0,0.0
2020-10-21 00:00:00+01:00,14685.0,14701.599609375,14527.2412109375,14688.0,0,0.0,0.0
2020-10-22 00:00:00+01:00,14635.0,14744.0,14613.0,14639.775390625,0,0.0,0.0
2020-10-23 00:00:00+01:00,14743.0,14745.0,14640.0,14639.8525390625,0,0.0,0.0
2020-10-26 00:00:00+00:00,14662.8916015625,14716.400390625,14645.5,14642.7822265625,0,0.0,0.0
2020-10-27 00:00:00+00:00,14724.2001953125,14724.2001953125,14618.0,14724.2001953125,0,0.0,0.0
2020-10-28 00:00:00+00:00,14670.0,14810.2998046875,14652.3603515625,14653.2744140625,0,0.0,0.0
2020-10-29 00:00:00+00:00,14777.2001953125,14811.099609375,14730.900390625,14777.2001953125,0,0.0,0.0
2020-10-30 00:00:00+00:00,14462.9052734375,14819.2998046875,14462.9052734375,14818.0,0,0.0,0.0
2020-11-02 00:00:00+00:00,14632.28125,14748.7998046875,14611.2001953125,14586.169921875,0,0.0,0.0
2020-11-03 00:00:00+00:00,14604.18359375,14669.2001953125,14445.7001953125,14603.9580078125,0,0.0,0.0
2020-11-04 00:00:00+00:00,14493.7998046875,14623.7998046875,14126.7998046875,14540.892578125,0,0.0,0.0
2020-11-05 00:00:00+00:00,14360.0,14507.5263671875,14237.7998046875,14360.0,0,0.0,0.0
2020-11-06 00:00:00+00:00,14256.0,14316.7998046875,14190.0,14256.0,0,0.0,0.0
2020-11-09 00:00:00+00:00,14175.9296875,14218.5,13931.7001953125,14198.671875,0,0.0,0.0
2020-11-10 00:00:00+00:00,14050.0,14263.8388671875,13984.7001953125,14256.3603515625,0,0.0,0.0
2020-11-11 00:00:00+00:00,14140.0,14224.2001953125,13990.5,14041.544921875,0,0.0,0.0
2020-11-12 00:00:00+00:00,13876.4150390625,14233.0,13876.3427734375,13878.9892578125,0,0.0,0.0
2020-11-13 00:00:00+00:00,14135.591796875,14241.400390625,14127.009765625,14133.4912109375,0,0.0,0.0
2020-11-16 00:00:00+00:00,14123.1298828125,14163.0,14067.7001953125,14135.5595703125,0,0.0,0.0
2020-11-17 00:00:00+00:00,14089.2001953125,14122.099609375,14031.0,14089.2001953125,0,0.0,0.0
2020-11-18 00:00:00+00:00,14025.951171875,14130.7001953125,14025.2421875,14026.451171875,0,0.0,0.0
2020-11-19 00:00:00+00:00,14110.2001953125,14259.400390625,14096.2001953125,14110.2001953125,0,0.0,0.0
2020-11-20 00:00:00+00:00,14189.900390625,14233.599609375,14148.0,14189.900390625,0,0.0,0.0
2020-11-23 00:00:00+00:00,14139.513671875,14202.7998046875,14113.2900390625,14150.9912109375,0,0.0,0.0
2020-11-24 00:00:00+00:00,14230.0,14240.400390625,14143.0,14164.60546875,0,0.0,0.0
